"wordlist","separdate","country","ndays","notzero","maxdays","maxratio"
"positive","Before","ESP",5,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",23,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",25,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",26,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",9,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",6,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",7,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",22,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",20,"zero",6,1.2
"positive","Before","ESP",2,"negative",6,1.2
"positive","Before","ESP",15,"zero",6,1.2
"positive","Before","ESP",2,"negative",6,1.2
"positive","Before","ESP",2,"zero",6,1.2
"positive","Before","ESP",2,"negative",6,1.2
"positive","Before","ESP",11,"zero",6,1.2
"positive","Before","ESP",2,"negative",6,1.2
"positive","Before","ESP",1,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",3,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",1,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",6,"zero",6,1.2
"positive","Before","ESP",3,"negative",6,1.2
"positive","Before","ESP",12,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",6,"zero",6,1.2
"positive","Before","ESP",3,"negative",6,1.2
"positive","Before","ESP",1,"zero",6,1.2
"positive","Before","ESP",3,"negative",6,1.2
"positive","Before","ESP",1,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",4,"zero",6,1.2
"positive","Before","ESP",2,"positive",6,1.2
"positive","Before","ESP",5,"zero",6,1.2
"positive","Before","ESP",2,"positive",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",4,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",1,"zero",6,1.2
"positive","Before","ESP",2,"negative",6,1.2
"positive","Before","ESP",2,"zero",6,1.2
"positive","Before","ESP",2,"negative",6,1.2
"positive","Before","ESP",5,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",1,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",1,"zero",6,1.2
"positive","Before","ESP",1,"negative",6,1.2
"positive","Before","ESP",2,"zero",6,1.2
"positive","Before","ESP",2,"negative",6,1.2
"positive","Before","ESP",3,"zero",6,1.2
"positive","Before","FRA",2,"positive",18,0.346153846153846
"positive","Before","FRA",4,"zero",18,0.346153846153846
"positive","Before","FRA",3,"positive",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",3,"positive",18,0.346153846153846
"positive","Before","FRA",7,"zero",18,0.346153846153846
"positive","Before","FRA",1,"positive",18,0.346153846153846
"positive","Before","FRA",4,"zero",18,0.346153846153846
"positive","Before","FRA",2,"positive",18,0.346153846153846
"positive","Before","FRA",7,"zero",18,0.346153846153846
"positive","Before","FRA",1,"positive",18,0.346153846153846
"positive","Before","FRA",3,"zero",18,0.346153846153846
"positive","Before","FRA",4,"positive",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",5,"positive",18,0.346153846153846
"positive","Before","FRA",7,"zero",18,0.346153846153846
"positive","Before","FRA",1,"positive",18,0.346153846153846
"positive","Before","FRA",9,"zero",18,0.346153846153846
"positive","Before","FRA",4,"positive",18,0.346153846153846
"positive","Before","FRA",16,"zero",18,0.346153846153846
"positive","Before","FRA",1,"positive",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",3,"positive",18,0.346153846153846
"positive","Before","FRA",2,"zero",18,0.346153846153846
"positive","Before","FRA",1,"positive",18,0.346153846153846
"positive","Before","FRA",2,"zero",18,0.346153846153846
"positive","Before","FRA",2,"positive",18,0.346153846153846
"positive","Before","FRA",4,"zero",18,0.346153846153846
"positive","Before","FRA",3,"positive",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",6,"positive",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",1,"positive",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",2,"positive",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",2,"positive",18,0.346153846153846
"positive","Before","FRA",2,"zero",18,0.346153846153846
"positive","Before","FRA",2,"positive",18,0.346153846153846
"positive","Before","FRA",7,"zero",18,0.346153846153846
"positive","Before","FRA",1,"positive",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",1,"positive",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",3,"positive",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",3,"positive",18,0.346153846153846
"positive","Before","FRA",9,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",8,"zero",18,0.346153846153846
"positive","Before","FRA",1,"positive",18,0.346153846153846
"positive","Before","FRA",4,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",5,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",8,"zero",18,0.346153846153846
"positive","Before","FRA",2,"positive",18,0.346153846153846
"positive","Before","FRA",15,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",2,"negative",18,0.346153846153846
"positive","Before","FRA",3,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",3,"negative",18,0.346153846153846
"positive","Before","FRA",2,"zero",18,0.346153846153846
"positive","Before","FRA",5,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",6,"negative",18,0.346153846153846
"positive","Before","FRA",2,"zero",18,0.346153846153846
"positive","Before","FRA",12,"negative",18,0.346153846153846
"positive","Before","FRA",2,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",2,"negative",18,0.346153846153846
"positive","Before","FRA",3,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",2,"zero",18,0.346153846153846
"positive","Before","FRA",2,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",16,"zero",18,0.346153846153846
"positive","Before","FRA",2,"negative",18,0.346153846153846
"positive","Before","FRA",2,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",5,"zero",18,0.346153846153846
"positive","Before","FRA",5,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",4,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",2,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",17,"negative",18,0.346153846153846
"positive","Before","FRA",5,"zero",18,0.346153846153846
"positive","Before","FRA",2,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",3,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",2,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",4,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",4,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",3,"zero",18,0.346153846153846
"positive","Before","FRA",4,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",2,"zero",18,0.346153846153846
"positive","Before","FRA",2,"negative",18,0.346153846153846
"positive","Before","FRA",3,"zero",18,0.346153846153846
"positive","Before","FRA",1,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",1,"positive",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",5,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",1,"positive",18,0.346153846153846
"positive","Before","FRA",18,"negative",18,0.346153846153846
"positive","Before","FRA",1,"zero",18,0.346153846153846
"positive","Before","FRA",3,"negative",18,0.346153846153846
"positive","Before","GBR",1,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",5,"zero",12,2.4
"positive","Before","GBR",3,"positive",12,2.4
"positive","Before","GBR",5,"zero",12,2.4
"positive","Before","GBR",2,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",9,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",6,"positive",12,2.4
"positive","Before","GBR",2,"zero",12,2.4
"positive","Before","GBR",7,"positive",12,2.4
"positive","Before","GBR",3,"zero",12,2.4
"positive","Before","GBR",3,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",5,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",3,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",3,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"positive",12,2.4
"positive","Before","GBR",5,"zero",12,2.4
"positive","Before","GBR",3,"positive",12,2.4
"positive","Before","GBR",3,"zero",12,2.4
"positive","Before","GBR",2,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",3,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",2,"positive",12,2.4
"positive","Before","GBR",2,"zero",12,2.4
"positive","Before","GBR",2,"positive",12,2.4
"positive","Before","GBR",2,"zero",12,2.4
"positive","Before","GBR",1,"positive",12,2.4
"positive","Before","GBR",12,"zero",12,2.4
"positive","Before","GBR",1,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",7,"zero",12,2.4
"positive","Before","GBR",1,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",2,"positive",12,2.4
"positive","Before","GBR",2,"zero",12,2.4
"positive","Before","GBR",2,"negative",12,2.4
"positive","Before","GBR",2,"zero",12,2.4
"positive","Before","GBR",2,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",2,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",2,"zero",12,2.4
"positive","Before","GBR",2,"positive",12,2.4
"positive","Before","GBR",4,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",4,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",21,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",6,"zero",12,2.4
"positive","Before","GBR",2,"negative",12,2.4
"positive","Before","GBR",8,"zero",12,2.4
"positive","Before","GBR",1,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",3,"zero",12,2.4
"positive","Before","GBR",2,"negative",12,2.4
"positive","Before","GBR",3,"zero",12,2.4
"positive","Before","GBR",4,"negative",12,2.4
"positive","Before","GBR",2,"zero",12,2.4
"positive","Before","GBR",5,"negative",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",8,"negative",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",2,"negative",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",2,"negative",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",3,"zero",12,2.4
"positive","Before","GBR",2,"negative",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",12,"negative",12,2.4
"positive","Before","GBR",15,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",2,"negative",12,2.4
"positive","Before","GBR",4,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",18,"zero",12,2.4
"positive","Before","GBR",2,"negative",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",2,"zero",12,2.4
"positive","Before","GBR",3,"negative",12,2.4
"positive","Before","GBR",2,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",1,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",20,"zero",12,2.4
"positive","Before","GBR",2,"negative",12,2.4
"positive","Before","GBR",4,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",4,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",2,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",2,"zero",12,2.4
"positive","Before","GBR",5,"negative",12,2.4
"positive","Before","GBR",3,"zero",12,2.4
"positive","Before","GBR",1,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"positive",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",2,"positive",12,2.4
"positive","Before","GBR",2,"negative",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
"positive","Before","GBR",1,"negative",12,2.4
"positive","Before","GBR",1,"zero",12,2.4
