"date","Twitter","value","weekday","bl","sd","country"
2019-07-17,"Total tweets",878475,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-07-18,"Unique authors",381569,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-07-18,"Total tweets",820462,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-07-19,"Unique authors",335886,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-07-19,"Total tweets",800572,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-07-20,"Unique authors",317114,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-07-20,"Total tweets",689564,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-07-21,"Unique authors",357511,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-07-21,"Total tweets",656055,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-07-22,"Unique authors",384145,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-07-22,"Total tweets",750749,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-07-23,"Unique authors",374880,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-07-23,"Total tweets",799124,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-07-24,"Unique authors",388330,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-07-24,"Total tweets",796597,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-07-25,"Unique authors",378036,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-07-25,"Total tweets",811084,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-07-26,"Unique authors",335363,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-07-26,"Total tweets",803423,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-07-27,"Unique authors",311800,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-07-27,"Total tweets",693375,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-07-28,"Unique authors",373175,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-07-28,"Total tweets",624309,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-07-29,"Unique authors",383839,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-07-29,"Total tweets",763496,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-07-30,"Unique authors",390713,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-07-30,"Total tweets",790845,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-07-31,"Unique authors",388462,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-07-31,"Total tweets",810653,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-08-01,"Unique authors",383247,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-08-01,"Total tweets",805862,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-08-02,"Unique authors",348443,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-08-02,"Total tweets",788337,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-08-03,"Unique authors",322272,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-08-03,"Total tweets",701572,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-08-04,"Unique authors",366539,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-08-04,"Total tweets",656401,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-08-05,"Unique authors",389802,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-08-05,"Total tweets",749702,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-08-06,"Unique authors",395073,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-08-06,"Total tweets",818012,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-08-07,"Unique authors",395516,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-08-07,"Total tweets",833311,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-08-08,"Unique authors",378430,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-08-08,"Total tweets",829768,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-08-09,"Unique authors",348074,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-08-09,"Total tweets",785835,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-08-10,"Unique authors",323986,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-08-10,"Total tweets",701344,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-08-11,"Unique authors",370205,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-08-11,"Total tweets",649614,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-08-12,"Unique authors",393447,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-08-12,"Total tweets",758014,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-08-13,"Unique authors",389368,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-08-13,"Total tweets",823123,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-08-14,"Unique authors",385180,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-08-14,"Total tweets",808770,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-08-15,"Unique authors",373470,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-08-15,"Total tweets",821286,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-08-16,"Unique authors",376878,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-08-16,"Total tweets",819783,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-08-17,"Unique authors",327870,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-08-17,"Total tweets",786525,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-08-18,"Unique authors",371662,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-08-18,"Total tweets",666217,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-08-19,"Unique authors",380530,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-08-19,"Total tweets",742714,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-08-20,"Unique authors",403848,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-08-20,"Total tweets",773524,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-08-21,"Unique authors",402133,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-08-21,"Total tweets",827964,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-08-22,"Unique authors",397282,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-08-22,"Total tweets",814008,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-08-23,"Unique authors",357674,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-08-23,"Total tweets",809007,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-08-24,"Unique authors",324170,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-08-24,"Total tweets",697147,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-08-25,"Unique authors",383340,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-08-25,"Total tweets",649429,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-08-26,"Unique authors",390085,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-08-26,"Total tweets",768247,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-08-27,"Unique authors",415391,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-08-27,"Total tweets",792050,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-08-28,"Unique authors",413857,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-08-28,"Total tweets",832862,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-08-29,"Unique authors",402087,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-08-29,"Total tweets",840605,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-08-30,"Unique authors",352298,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-08-30,"Total tweets",799070,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-08-31,"Unique authors",334374,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-08-31,"Total tweets",705019,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-09-01,"Unique authors",375625,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-09-01,"Total tweets",672892,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-09-02,"Unique authors",379331,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-09-02,"Total tweets",768893,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-09-03,"Unique authors",403920,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-09-03,"Total tweets",765921,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-09-04,"Unique authors",412597,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-09-04,"Total tweets",833382,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-09-05,"Unique authors",402813,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-09-05,"Total tweets",858164,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-09-06,"Unique authors",339285,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-09-06,"Total tweets",847390,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-09-07,"Unique authors",310529,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-09-07,"Total tweets",698396,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-09-08,"Unique authors",366487,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-09-08,"Total tweets",633537,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-09-09,"Unique authors",377019,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-09-09,"Total tweets",762594,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-09-10,"Unique authors",415101,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-09-10,"Total tweets",786003,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-09-11,"Unique authors",390547,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-09-11,"Total tweets",865963,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-09-12,"Unique authors",381205,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-09-12,"Total tweets",803250,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-09-13,"Unique authors",333034,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-09-13,"Total tweets",789187,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-09-14,"Unique authors",321313,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-09-14,"Total tweets",667033,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-09-15,"Unique authors",341750,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-09-15,"Total tweets",650892,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-09-16,"Unique authors",358320,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-09-16,"Total tweets",714359,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-09-17,"Unique authors",394125,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-09-17,"Total tweets",753484,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-09-18,"Unique authors",417151,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-09-18,"Total tweets",845404,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-09-19,"Unique authors",402950,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-09-19,"Total tweets",874159,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-09-20,"Unique authors",354750,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-09-20,"Total tweets",841112,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-09-21,"Unique authors",337092,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-09-21,"Total tweets",730983,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-09-22,"Unique authors",382615,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-09-22,"Total tweets",698285,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-09-23,"Unique authors",398532,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-09-23,"Total tweets",787516,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-09-24,"Unique authors",425608,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-09-24,"Total tweets",833796,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-09-25,"Unique authors",413346,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-09-25,"Total tweets",889356,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-09-26,"Unique authors",405426,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-09-26,"Total tweets",888831,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-09-27,"Unique authors",375212,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-09-27,"Total tweets",857310,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-09-28,"Unique authors",370814,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-09-28,"Total tweets",768294,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-09-29,"Unique authors",389885,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-09-29,"Total tweets",785606,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-09-30,"Unique authors",400457,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-09-30,"Total tweets",799972,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-10-01,"Unique authors",378485,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-10-01,"Total tweets",837271,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-10-02,"Unique authors",409343,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-10-02,"Total tweets",765355,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-10-03,"Unique authors",392747,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-10-03,"Total tweets",857411,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-10-04,"Unique authors",344034,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-10-04,"Total tweets",824035,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-10-05,"Unique authors",341210,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-10-05,"Total tweets",693057,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-10-06,"Unique authors",380269,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-10-06,"Total tweets",697512,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-10-07,"Unique authors",405618,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-10-07,"Total tweets",799849,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-10-08,"Unique authors",409691,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-10-08,"Total tweets",825510,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-10-09,"Unique authors",414759,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-10-09,"Total tweets",858576,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-10-10,"Unique authors",402846,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-10-10,"Total tweets",876137,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-10-11,"Unique authors",345773,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-10-11,"Total tweets",861033,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-10-12,"Unique authors",322320,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-10-12,"Total tweets",706804,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-10-13,"Unique authors",378808,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-10-13,"Total tweets",634254,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-10-14,"Unique authors",386288,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-10-14,"Total tweets",779106,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-10-15,"Unique authors",404146,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-10-15,"Total tweets",824987,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-10-16,"Unique authors",399264,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-10-16,"Total tweets",841389,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-10-17,"Unique authors",457926,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-10-17,"Total tweets",834548,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-10-18,"Unique authors",372824,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-10-18,"Total tweets",1046551,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-10-19,"Unique authors",331187,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-10-19,"Total tweets",782401,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-10-20,"Unique authors",389261,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-10-20,"Total tweets",681029,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-10-21,"Unique authors",406967,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-10-21,"Total tweets",803232,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-10-22,"Unique authors",410118,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-10-22,"Total tweets",859016,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-10-23,"Unique authors",402742,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-10-23,"Total tweets",857243,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-10-24,"Unique authors",395141,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-10-24,"Total tweets",837521,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-10-25,"Unique authors",339661,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-10-25,"Total tweets",825436,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-10-26,"Unique authors",333783,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-10-26,"Total tweets",684697,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-10-27,"Unique authors",375162,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-10-27,"Total tweets",689990,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-10-28,"Unique authors",388068,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-10-28,"Total tweets",777548,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-10-29,"Unique authors",400304,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-10-29,"Total tweets",822871,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-10-30,"Unique authors",407802,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-10-30,"Total tweets",854544,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-10-31,"Unique authors",371134,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-10-31,"Total tweets",848168,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-11-01,"Unique authors",325613,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-11-01,"Total tweets",760911,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-11-02,"Unique authors",318810,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-11-02,"Total tweets",639960,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-11-03,"Unique authors",380631,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-11-03,"Total tweets",659762,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-11-04,"Unique authors",410524,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-11-04,"Total tweets",795723,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-11-05,"Unique authors",406640,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-11-05,"Total tweets",864169,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-11-06,"Unique authors",402097,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-11-06,"Total tweets",870726,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-11-07,"Unique authors",396955,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-11-07,"Total tweets",854866,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-11-08,"Unique authors",354452,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-11-08,"Total tweets",837318,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-11-09,"Unique authors",343905,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-11-09,"Total tweets",714114,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-11-10,"Unique authors",419628,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-11-10,"Total tweets",704695,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-11-11,"Unique authors",439879,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-11-11,"Total tweets",905719,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-11-12,"Unique authors",436295,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-11-12,"Total tweets",964694,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-11-13,"Unique authors",408937,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-11-13,"Total tweets",933745,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-11-14,"Unique authors",395820,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-11-14,"Total tweets",882353,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-11-15,"Unique authors",329883,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-11-15,"Total tweets",823968,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-11-16,"Unique authors",311737,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-11-16,"Total tweets",673150,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-11-17,"Unique authors",343070,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-11-17,"Total tweets",616591,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-11-18,"Unique authors",377719,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-11-18,"Total tweets",702287,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-11-19,"Unique authors",409076,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-11-19,"Total tweets",787852,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-11-20,"Unique authors",404877,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-11-20,"Total tweets",859860,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-11-21,"Unique authors",409217,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-11-21,"Total tweets",846473,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-11-22,"Unique authors",353747,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-11-22,"Total tweets",842484,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-11-23,"Unique authors",332614,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-11-23,"Total tweets",720639,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-11-24,"Unique authors",383322,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-11-24,"Total tweets",673907,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-11-25,"Unique authors",416738,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-11-25,"Total tweets",810635,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-11-26,"Unique authors",424080,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-11-26,"Total tweets",890389,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-11-27,"Unique authors",417911,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-11-27,"Total tweets",888188,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-11-28,"Unique authors",407901,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-11-28,"Total tweets",871453,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-11-29,"Unique authors",341572,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-11-29,"Total tweets",853189,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-11-30,"Unique authors",351855,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-11-30,"Total tweets",704915,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-12-01,"Unique authors",417403,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-12-01,"Total tweets",715800,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-12-02,"Unique authors",399449,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-12-02,"Total tweets",872173,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-12-03,"Unique authors",401386,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-12-03,"Total tweets",813981,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-12-04,"Unique authors",432101,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-12-04,"Total tweets",854745,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-12-05,"Unique authors",403477,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-12-05,"Total tweets",877001,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-12-06,"Unique authors",346078,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-12-06,"Total tweets",824063,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-12-07,"Unique authors",307453,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-12-07,"Total tweets",695828,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-12-08,"Unique authors",383906,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-12-08,"Total tweets",601647,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-12-09,"Unique authors",401901,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-12-09,"Total tweets",787399,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-12-10,"Unique authors",410707,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-12-10,"Total tweets",831753,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-12-11,"Unique authors",393494,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-12-11,"Total tweets",844295,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-12-12,"Unique authors",386677,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-12-12,"Total tweets",802899,"Thursday",813226.365384615,50699.1457487026,"Mexico"
2019-12-13,"Unique authors",327352,"Friday",337728.615384615,16365.2089544766,"Mexico"
2019-12-13,"Total tweets",779819,"Friday",795267.442307692,59860.1686270213,"Mexico"
2019-12-14,"Unique authors",297421,"Saturday",317883.173076923,15520.2125386209,"Mexico"
2019-12-14,"Total tweets",686054,"Saturday",681469.826923077,37678.9384777835,"Mexico"
2019-12-15,"Unique authors",352359,"Sunday",370877.403846154,20980.4047739973,"Mexico"
2019-12-15,"Total tweets",609169,"Sunday",641227.461538462,39449.5369870001,"Mexico"
2019-12-16,"Unique authors",376842,"Monday",383748.653846154,17515.4263155392,"Mexico"
2019-12-16,"Total tweets",723542,"Monday",764344.846153846,53461.0257962897,"Mexico"
2019-12-17,"Unique authors",398210,"Tuesday",392260.962264151,23912.8049885752,"Mexico"
2019-12-17,"Total tweets",775106,"Tuesday",795446.660377358,52964.1903680588,"Mexico"
2019-12-18,"Unique authors",377696,"Wednesday",391766.903846154,20877.0287141573,"Mexico"
2019-12-18,"Total tweets",820808,"Wednesday",818170.865384615,59915.81716664,"Mexico"
2019-12-19,"Unique authors",356241,"Thursday",383651.288461538,24028.2231400514,"Mexico"
2019-12-19,"Total tweets",755962,"Thursday",813226.365384615,50699.1457487026,"Mexico"
